date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-08-17,California,State,Total,1697.0,100.0,1853.42857142857,100.0
2021-08-17,California,State,Gamma,2.0,0.12,3.28571428571,0.177277632187
2021-08-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-17,California,State,Delta,1686.0,99.35,1839.28571428571,99.23693540928
2021-08-17,California,State,Other,5.0,0.29,3.42857142857,0.184985355326
2021-08-17,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-17,California,State,Alpha,2.0,0.12,3.14285714285,0.169569909049
2021-08-17,California,State,Omicron,1.0,0.06,1.28571428571,0.069369508247
2021-08-17,California,State,Mu,1.0,0.06,2.71428571428,0.146446739633
2021-08-17,California,State,Lambda,0.0,0.0,0.28571428571,0.015415446277
2021-08-18,California,State,Total,1506.0,100.0,1643.57142857142,100.0
2021-08-18,California,State,Lambda,2.0,0.13,0.57142857142,0.034767492395
2021-08-18,California,State,Mu,3.0,0.2,2.42857142857,0.147761842677
2021-08-18,California,State,Gamma,7.0,0.46,3.71428571428,0.225988700565
2021-08-18,California,State,Other,4.0,0.27,3.57142857142,0.217296827466
2021-08-18,California,State,Omicron,0.0,0.0,1.28571428571,0.078226857888
2021-08-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-18,California,State,Delta,1488.0,98.8,1630.28571428571,99.191655801825
2021-08-18,California,State,Alpha,2.0,0.13,1.71428571428,0.104302477184
2021-08-18,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-19,California,State,Other,7.0,0.46,4.14285714285,0.273559098198
2021-08-19,California,State,Gamma,5.0,0.33,3.57142857142,0.235826808792
2021-08-19,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-19,California,State,Delta,1490.0,98.61,1500.57142857142,99.084991981889
2021-08-19,California,State,Alpha,2.0,0.13,1.71428571428,0.11319686822
2021-08-19,California,State,Omicron,1.0,0.07,1.42857142857,0.094330723517
2021-08-19,California,State,Mu,0.0,0.0,1.71428571428,0.11319686822
2021-08-19,California,State,Lambda,1.0,0.07,0.57142857142,0.037732289407
2021-08-19,California,State,Total,1511.0,100.0,1514.42857142857,100.0
2021-08-19,California,State,Epsilon,5.0,0.33,0.71428571428,0.047165361758
2021-08-20,California,State,Gamma,5.0,0.3,3.42857142857,0.230414746544
2021-08-20,California,State,Delta,1630.0,97.31,1469.57142857142,98.761520737327
2021-08-20,California,State,Omicron,0.0,0.0,1.28571428571,0.086405529954
2021-08-20,California,State,Lambda,0.0,0.0,0.57142857142,0.038402457757
2021-08-20,California,State,Other,29.0,1.73,8.14285714285,0.547235023041
2021-08-20,California,State,Alpha,2.0,0.12,1.71428571428,0.115207373272
2021-08-20,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-20,California,State,Total,1675.0,100.0,1488.0,100.0
2021-08-20,California,State,Mu,4.0,0.24,1.85714285714,0.124807987711
2021-08-20,California,State,Epsilon,5.0,0.3,1.42857142857,0.096006144393
2021-08-21,California,State,Total,1104.0,100.0,1462.71428571428,100.0
2021-08-21,California,State,Alpha,2.0,0.18,2.0,0.136732102744
2021-08-21,California,State,Lambda,0.0,0.0,0.42857142857,0.029299736302
2021-08-21,California,State,Omicron,0.0,0.0,1.0,0.068366051372
2021-08-21,California,State,Epsilon,0.0,0.0,1.42857142857,0.097665787675
2021-08-21,California,State,Delta,1093.0,99.0,1444.14285714285,98.73034476023
2021-08-21,California,State,Gamma,0.0,0.0,3.0,0.205098154117
2021-08-21,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-21,California,State,Mu,2.0,0.18,1.71428571428,0.117198945209
2021-08-21,California,State,Other,7.0,0.63,9.0,0.61529446235
2021-08-22,California,State,Mu,0.0,0.0,1.57142857142,0.107896027464
2021-08-22,California,State,Lambda,0.0,0.0,0.42857142857,0.029426189308
2021-08-22,California,State,Epsilon,0.0,0.0,1.42857142857,0.098087297695
2021-08-22,California,State,Alpha,0.0,0.0,2.0,0.137322216773
2021-08-22,California,State,Delta,457.0,98.92,1438.14285714285,98.744482589505
2021-08-22,California,State,Gamma,0.0,0.0,3.0,0.205983325159
2021-08-22,California,State,Total,462.0,100.0,1456.42857142857,100.0
2021-08-22,California,State,Other,4.0,0.87,9.28571428571,0.637567435017
2021-08-22,California,State,Omicron,1.0,0.22,0.57142857142,0.039234919078
2021-08-22,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-23,California,State,Omicron,0.0,0.0,0.42857142857,0.029717682021
2021-08-23,California,State,Lambda,0.0,0.0,0.42857142857,0.029717682021
2021-08-23,California,State,Delta,2125.0,99.3,1424.14285714285,98.751857355126
2021-08-23,California,State,Mu,0.0,0.0,1.42857142857,0.099058940069
2021-08-23,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-23,California,State,Gamma,2.0,0.09,3.0,0.208023774146
2021-08-23,California,State,Total,2140.0,100.0,1442.14285714285,100.0
2021-08-23,California,State,Alpha,3.0,0.14,1.85714285714,0.12877662209
2021-08-23,California,State,Other,10.0,0.47,9.42857142857,0.653789004458
2021-08-23,California,State,Epsilon,0.0,0.0,1.42857142857,0.099058940069
2021-08-24,California,State,Alpha,0.0,0.0,1.57142857142,0.104971848459
2021-08-24,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-24,California,State,Epsilon,0.0,0.0,1.42857142857,0.095428953144
2021-08-24,California,State,Total,2081.0,100.0,1497.0,100.0
2021-08-24,California,State,Omicron,1.0,0.05,0.42857142857,0.028628685943
2021-08-24,California,State,Lambda,0.0,0.0,0.42857142857,0.028628685943
2021-08-24,California,State,Mu,1.0,0.05,1.42857142857,0.095428953144
2021-08-24,California,State,Other,50.0,2.4,15.85714285714,1.059261379903
2021-08-24,California,State,Gamma,2.0,0.1,3.0,0.200400801603
2021-08-24,California,State,Delta,2027.0,97.41,1472.85714285714,98.38725069186
2021-08-25,California,State,Total,1419.0,100.0,1484.57142857142,100.0
2021-08-25,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-25,California,State,Delta,1408.0,99.22,1461.42857142857,98.441108545035
2021-08-25,California,State,Omicron,0.0,0.0,0.42857142857,0.028868360277
2021-08-25,California,State,Other,6.0,0.42,16.14285714285,1.087374903772
2021-08-25,California,State,Alpha,1.0,0.07,1.42857142857,0.09622786759
2021-08-25,California,State,Lambda,1.0,0.07,0.28571428571,0.019245573518
2021-08-25,California,State,Gamma,3.0,0.21,2.42857142857,0.163587374904
2021-08-25,California,State,Epsilon,0.0,0.0,1.42857142857,0.09622786759
2021-08-25,California,State,Mu,0.0,0.0,1.0,0.067359507313
2021-08-26,California,State,Alpha,1.0,0.07,1.28571428571,0.087942153606
2021-08-26,California,State,Epsilon,0.0,0.0,0.71428571428,0.048856752003
2021-08-26,California,State,Other,11.0,0.81,16.71428571428,1.143247996873
2021-08-26,California,State,Delta,1338.0,98.89,1439.71428571428,98.475669337502
2021-08-26,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-26,California,State,Total,1353.0,100.0,1462.0,100.0
2021-08-26,California,State,Omicron,0.0,0.0,0.28571428571,0.019542700801
2021-08-26,California,State,Gamma,2.0,0.15,2.0,0.136798905609
2021-08-26,California,State,Lambda,0.0,0.0,0.14285714285,0.009771350401
2021-08-26,California,State,Mu,1.0,0.07,1.14285714285,0.078170803205
2021-08-27,California,State,Alpha,2.0,0.15,1.28571428571,0.091305671097
2021-08-27,California,State,Mu,0.0,0.0,0.57142857142,0.040580298265
2021-08-27,California,State,Omicron,1.0,0.08,0.42857142857,0.030435223699
2021-08-27,California,State,Lambda,0.0,0.0,0.14285714285,0.010145074566
2021-08-27,California,State,Total,1298.0,100.0,1408.14285714285,100.0
2021-08-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-27,California,State,Other,15.0,1.16,14.71428571428,1.044942680329
2021-08-27,California,State,Gamma,1.0,0.08,1.42857142857,0.101450745663
2021-08-27,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-27,California,State,Delta,1279.0,98.54,1389.57142857142,98.681140306381
2021-08-28,California,State,Alpha,1.0,0.1,1.14285714285,0.081699346405
2021-08-28,California,State,Lambda,0.0,0.0,0.14285714285,0.010212418301
2021-08-28,California,State,Other,1.0,0.1,13.85714285714,0.990604575163
2021-08-28,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-28,California,State,Total,1039.0,100.0,1398.85714285714,100.0
2021-08-28,California,State,Delta,1037.0,99.81,1381.57142857142,98.764297385621
2021-08-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-28,California,State,Mu,0.0,0.0,0.28571428571,0.020424836601
2021-08-28,California,State,Omicron,0.0,0.0,0.42857142857,0.030637254902
2021-08-28,California,State,Gamma,0.0,0.0,1.42857142857,0.102124183007
2021-08-29,California,State,Delta,449.0,99.12,1380.42857142857,98.773382398037
2021-08-29,California,State,Lambda,0.0,0.0,0.14285714285,0.01022181335
2021-08-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-29,California,State,Total,453.0,100.0,1397.57142857142,100.0
2021-08-29,California,State,Mu,0.0,0.0,0.28571428571,0.020443626699
2021-08-29,California,State,Omicron,0.0,0.0,0.28571428571,0.020443626699
2021-08-29,California,State,Other,4.0,0.88,13.85714285714,0.99151589492
2021-08-29,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-29,California,State,Alpha,0.0,0.0,1.14285714285,0.081774506798
2021-08-29,California,State,Gamma,0.0,0.0,1.42857142857,0.102218133497
2021-08-30,California,State,Mu,1.0,0.06,0.42857142857,0.032555615844
2021-08-30,California,State,Gamma,0.0,0.0,1.14285714285,0.086814975583
2021-08-30,California,State,Omicron,0.0,0.0,0.28571428571,0.021703743896
2021-08-30,California,State,Alpha,0.0,0.0,0.71428571428,0.05425935974
2021-08-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-30,California,State,Delta,1524.0,96.95,1294.57142857142,98.33966359197
2021-08-30,California,State,Other,47.0,2.99,19.14285714285,1.45415084102
2021-08-30,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-30,California,State,Total,1572.0,100.0,1316.42857142857,100.0
2021-08-30,California,State,Lambda,0.0,0.0,0.14285714285,0.010851871948
2021-08-31,California,State,Mu,0.0,0.0,0.28571428571,0.022558087074
2021-08-31,California,State,Total,1732.0,100.0,1266.57142857142,100.0
2021-08-31,California,State,Delta,1709.0,98.67,1249.14285714285,98.623956688473
2021-08-31,California,State,Omicron,1.0,0.06,0.28571428571,0.022558087074
2021-08-31,California,State,Lambda,0.0,0.0,0.14285714285,0.011279043537
2021-08-31,California,State,Alpha,3.0,0.17,1.14285714285,0.090232348297
2021-08-31,California,State,Other,18.0,1.04,14.57142857142,1.150462440785
2021-08-31,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-31,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-31,California,State,Gamma,1.0,0.06,1.0,0.07895330476
2021-09-01,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-01,California,State,Gamma,0.0,0.0,0.57142857142,0.045656888483
2021-09-01,California,State,Other,5.0,0.38,14.42857142857,1.152836434197
2021-09-01,California,State,Mu,2.0,0.15,0.57142857142,0.045656888483
2021-09-01,California,State,Alpha,0.0,0.0,1.0,0.079899554845
2021-09-01,California,State,Delta,1306.0,99.39,1234.57142857142,98.641707567629
2021-09-01,California,State,Total,1314.0,100.0,1251.57142857142,100.0
2021-09-01,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-01,California,State,Omicron,1.0,0.08,0.42857142857,0.034242666362
2021-09-02,California,State,Mu,0.0,0.0,0.42857142857,0.034754402224
2021-09-02,California,State,Delta,1217.0,99.43,1217.28571428571,98.714087117702
2021-09-02,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-02,California,State,Total,1224.0,100.0,1233.14285714285,100.0
2021-09-02,California,State,Gamma,0.0,0.0,0.28571428571,0.023169601483
2021-09-02,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-02,California,State,Other,4.0,0.33,13.42857142857,1.088971269694
2021-09-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-02,California,State,Alpha,2.0,0.16,1.14285714285,0.092678405931
2021-09-02,California,State,Omicron,1.0,0.08,0.57142857142,0.046339202966
2021-09-03,California,State,Omicron,2.0,0.25,0.71428571428,0.061357221745
2021-09-03,California,State,Other,12.0,1.47,13.0,1.116701435759
2021-09-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-03,California,State,Mu,1.0,0.12,0.57142857142,0.049085777396
2021-09-03,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-03,California,State,Delta,799.0,98.04,1148.71428571428,98.674684010308
2021-09-03,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-03,California,State,Alpha,1.0,0.12,1.0,0.085900110443
2021-09-03,California,State,Total,815.0,100.0,1164.14285714285,100.0
2021-09-03,California,State,Gamma,0.0,0.0,0.14285714285,0.012271444349
2021-09-04,California,State,Delta,999.0,97.46,1143.28571428571,98.377381684081
2021-09-04,California,State,Omicron,1.0,0.1,0.85714285714,0.073755377996
2021-09-04,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-04,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-04,California,State,Gamma,1.0,0.1,0.28571428571,0.024585125999
2021-09-04,California,State,Mu,1.0,0.1,0.71428571428,0.061462814997
2021-09-04,California,State,Other,22.0,2.15,16.0,1.376767055931
2021-09-04,California,State,Total,1025.0,100.0,1162.14285714285,100.0
2021-09-04,California,State,Alpha,1.0,0.1,1.0,0.086047940996
2021-09-05,California,State,Alpha,0.0,0.0,1.0,0.084175084175
2021-09-05,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-05,California,State,Other,26.0,4.1,19.14285714285,1.611351611352
2021-09-05,California,State,Gamma,0.0,0.0,0.28571428571,0.02405002405
2021-09-05,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-05,California,State,Mu,1.0,0.16,0.85714285714,0.07215007215
2021-09-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-05,California,State,Delta,607.0,95.74,1165.85714285714,98.136123136123
2021-09-05,California,State,Omicron,0.0,0.0,0.85714285714,0.07215007215
2021-09-05,California,State,Total,634.0,100.0,1188.0,100.0
2021-09-06,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-06,California,State,Omicron,0.0,0.0,0.85714285714,0.079072219294
2021-09-06,California,State,Alpha,0.0,0.0,1.0,0.092250922509
2021-09-06,California,State,Other,28.0,3.32,16.42857142857,1.515550869794
2021-09-06,California,State,Total,844.0,100.0,1084.0,100.0
2021-09-06,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-06,California,State,Gamma,1.0,0.12,0.42857142857,0.039536109647
2021-09-06,California,State,Delta,815.0,96.56,1064.57142857142,98.207696362678
2021-09-06,California,State,Mu,0.0,0.0,0.71428571428,0.065893516078
2021-09-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-07,California,State,Gamma,0.0,0.0,0.28571428571,0.025660764691
2021-09-07,California,State,Other,78.0,4.02,25.0,2.245316910444
2021-09-07,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-07,California,State,Alpha,0.0,0.0,0.57142857142,0.051321529382
2021-09-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-07,California,State,Delta,1859.0,95.92,1086.0,97.536566589684
2021-09-07,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-07,California,State,Total,1938.0,100.0,1113.42857142857,100.0
2021-09-07,California,State,Mu,0.0,0.0,0.71428571428,0.064151911727
2021-09-07,California,State,Omicron,1.0,0.05,0.85714285714,0.076982294072
2021-09-08,California,State,Total,1618.0,100.0,1156.85714285714,100.0
2021-09-08,California,State,Gamma,3.0,0.19,0.71428571428,0.061743640405
2021-09-08,California,State,Alpha,1.0,0.06,0.71428571428,0.061743640405
2021-09-08,California,State,Delta,1586.0,98.02,1126.0,97.332674734502
2021-09-08,California,State,Other,26.0,1.61,28.0,2.420350703878
2021-09-08,California,State,Omicron,2.0,0.12,1.0,0.086441096567
2021-09-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-08,California,State,Mu,0.0,0.0,0.42857142857,0.037046184243
2021-09-08,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-08,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-09,California,State,Other,7.0,0.48,28.42857142857,2.388668827272
2021-09-09,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-09,California,State,Omicron,1.0,0.07,1.0,0.084023526587
2021-09-09,California,State,Alpha,0.0,0.0,0.42857142857,0.036010082823
2021-09-09,California,State,Total,1457.0,100.0,1190.14285714285,100.0
2021-09-09,California,State,Mu,0.0,0.0,0.42857142857,0.036010082823
2021-09-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-09,California,State,Gamma,1.0,0.07,0.85714285714,0.072020165646
2021-09-09,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-09,California,State,Delta,1448.0,99.38,1159.0,97.383267314848
2021-09-10,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-10,California,State,Alpha,1.0,0.07,0.42857142857,0.033719231202
2021-09-10,California,State,Total,1381.0,100.0,1271.0,100.0
2021-09-10,California,State,Omicron,1.0,0.07,0.85714285714,0.067438462403
2021-09-10,California,State,Gamma,0.0,0.0,0.85714285714,0.067438462403
2021-09-10,California,State,Delta,1368.0,99.06,1240.28571428571,97.583455097224
2021-09-10,California,State,Mu,0.0,0.0,0.28571428571,0.022479487468
2021-09-10,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-10,California,State,Other,11.0,0.8,28.28571428571,2.225469259301
2021-09-11,California,State,Gamma,0.0,0.0,0.71428571428,0.057084142025
2021-09-11,California,State,Omicron,1.0,0.11,0.85714285714,0.06850097043
2021-09-11,California,State,Alpha,0.0,0.0,0.28571428571,0.02283365681
2021-09-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-11,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-11,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-11,California,State,Other,1.0,0.11,25.28571428571,2.020778627697
2021-09-11,California,State,Total,887.0,100.0,1251.28571428571,100.0
2021-09-11,California,State,Mu,0.0,0.0,0.14285714285,0.011416828405
2021-09-11,California,State,Delta,885.0,99.77,1224.0,97.819385774632
2021-09-12,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-12,California,State,Omicron,1.0,0.29,1.0,0.082693443591
2021-09-12,California,State,Alpha,0.0,0.0,0.28571428571,0.023626698169
2021-09-12,California,State,Other,4.0,1.18,22.14285714285,1.831069108092
2021-09-12,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-12,California,State,Delta,335.0,98.53,1185.14285714285,98.003544004725
2021-09-12,California,State,Total,340.0,100.0,1209.28571428571,100.0
2021-09-12,California,State,Mu,0.0,0.0,0.0,0.0
2021-09-12,California,State,Gamma,0.0,0.0,0.71428571428,0.059066745422
2021-09-13,California,State,Delta,1831.0,98.44,1330.28571428571,98.217487606793
2021-09-13,California,State,Alpha,0.0,0.0,0.28571428571,0.021094821221
2021-09-13,California,State,Gamma,0.0,0.0,0.57142857142,0.042189642443
2021-09-13,California,State,Other,25.0,1.34,21.71428571428,1.603206412826
2021-09-13,California,State,Total,1860.0,100.0,1354.42857142857,100.0
2021-09-13,California,State,Mu,0.0,0.0,0.0,0.0
2021-09-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-13,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-13,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-13,California,State,Omicron,4.0,0.22,1.57142857142,0.116021516718
2021-09-14,California,State,Gamma,0.0,0.0,0.57142857142,0.045218177707
2021-09-14,California,State,Alpha,0.0,0.0,0.28571428571,0.022609088854
2021-09-14,California,State,Omicron,1.0,0.08,1.57142857142,0.124349988695
2021-09-14,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-14,California,State,Mu,0.0,0.0,0.0,0.0
2021-09-14,California,State,Other,15.0,1.15,12.71428571428,1.006104453991
2021-09-14,California,State,Delta,1286.0,98.7,1248.42857142857,98.790413746326
2021-09-14,California,State,Epsilon,1.0,0.08,0.14285714285,0.011304544427
2021-09-14,California,State,Total,1303.0,100.0,1263.71428571428,100.0
2021-09-14,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-15,California,State,Other,1.0,0.11,9.14285714285,0.788468646051
2021-09-15,California,State,Epsilon,0.0,0.0,0.14285714285,0.012319822595
2021-09-15,California,State,Gamma,0.0,0.0,0.14285714285,0.012319822595
2021-09-15,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-15,California,State,Omicron,0.0,0.0,1.28571428571,0.110878403351
2021-09-15,California,State,Mu,1.0,0.11,0.14285714285,0.012319822595
2021-09-15,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-15,California,State,Alpha,0.0,0.0,0.14285714285,0.012319822595
2021-09-15,California,State,Delta,887.0,99.78,1148.57142857142,99.051373660219
2021-09-15,California,State,Total,889.0,100.0,1159.57142857142,100.0
2021-09-16,California,State,Omicron,0.0,0.0,1.14285714285,0.105694279297
2021-09-16,California,State,Epsilon,0.0,0.0,0.14285714285,0.013211784912
2021-09-16,California,State,Total,909.0,100.0,1081.28571428571,100.0
2021-09-16,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-16,California,State,Other,4.0,0.44,8.71428571428,0.805918879641
2021-09-16,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-16,California,State,Gamma,1.0,0.11,0.14285714285,0.013211784912
2021-09-16,California,State,Delta,904.0,99.45,1070.85714285714,99.035539701414
2021-09-16,California,State,Alpha,0.0,0.0,0.14285714285,0.013211784912
2021-09-16,California,State,Mu,0.0,0.0,0.14285714285,0.013211784912
2021-09-17,California,State,Epsilon,0.0,0.0,0.14285714285,0.013679890561
2021-09-17,California,State,Mu,0.0,0.0,0.14285714285,0.013679890561
2021-09-17,California,State,Alpha,1.0,0.09,0.14285714285,0.013679890561
2021-09-17,California,State,Other,3.0,0.27,7.57142857142,0.725034199726
2021-09-17,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-17,California,State,Omicron,1.0,0.09,1.14285714285,0.109439124487
2021-09-17,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-17,California,State,Delta,1117.0,99.55,1035.0,99.110807113543
2021-09-17,California,State,Gamma,0.0,0.0,0.14285714285,0.013679890561
2021-09-17,California,State,Total,1122.0,100.0,1044.28571428571,100.0
2021-09-18,California,State,Mu,2.0,0.28,0.42857142857,0.042081638378
2021-09-18,California,State,Alpha,0.0,0.0,0.14285714285,0.014027212793
2021-09-18,California,State,Delta,703.0,99.58,1009.0,99.074203955674
2021-09-18,California,State,Epsilon,0.0,0.0,0.14285714285,0.014027212793
2021-09-18,California,State,Total,706.0,100.0,1018.42857142857,100.0
2021-09-18,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-18,California,State,Omicron,0.0,0.0,1.0,0.09819048955
2021-09-18,California,State,Other,0.0,0.0,7.42857142857,0.729415065227
2021-09-18,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-18,California,State,Gamma,1.0,0.14,0.28571428571,0.028054425586
2021-09-19,California,State,Alpha,0.0,0.0,0.14285714285,0.014001680202
2021-09-19,California,State,Total,353.0,100.0,1020.28571428571,100.0
2021-09-19,California,State,Epsilon,0.0,0.0,0.14285714285,0.014001680202
2021-09-19,California,State,Delta,351.0,99.43,1011.28571428571,99.117894147298
2021-09-19,California,State,Other,2.0,0.57,7.14285714285,0.700084010081
2021-09-19,California,State,Mu,0.0,0.0,0.42857142857,0.042005040605
2021-09-19,California,State,Gamma,0.0,0.0,0.28571428571,0.028003360403
2021-09-19,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-19,California,State,Omicron,0.0,0.0,0.85714285714,0.08401008121
2021-09-19,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-20,California,State,Alpha,0.0,0.0,0.14285714285,0.014427932477
2021-09-20,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-20,California,State,Gamma,0.0,0.0,0.28571428571,0.028855864955
2021-09-20,California,State,Epsilon,0.0,0.0,0.14285714285,0.014427932477
2021-09-20,California,State,Omicron,0.0,0.0,0.28571428571,0.028855864955
2021-09-20,California,State,Total,1649.0,100.0,990.14285714285,100.0
2021-09-20,California,State,Other,12.0,0.73,5.28571428571,0.533833501659
2021-09-20,California,State,Delta,1635.0,99.15,983.28571428571,99.307459241091
2021-09-20,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-20,California,State,Mu,2.0,0.12,0.71428571428,0.072139662386
2021-09-21,California,State,Mu,0.0,0.0,0.71428571428,0.071459196799
2021-09-21,California,State,Total,1369.0,100.0,999.57142857142,100.0
2021-09-21,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-21,California,State,Gamma,0.0,0.0,0.28571428571,0.028583678719
2021-09-21,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-21,California,State,Omicron,0.0,0.0,0.14285714285,0.01429183936
2021-09-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-21,California,State,Delta,1361.0,99.42,994.0,99.442618264971
2021-09-21,California,State,Other,8.0,0.58,4.28571428571,0.428755180792
2021-09-21,California,State,Alpha,0.0,0.0,0.14285714285,0.01429183936
2021-09-22,California,State,Omicron,1.0,0.12,0.28571428571,0.028781119586
2021-09-22,California,State,Gamma,0.0,0.0,0.28571428571,0.028781119586
2021-09-22,California,State,Mu,0.0,0.0,0.57142857142,0.057562239171
2021-09-22,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-22,California,State,Alpha,0.0,0.0,0.14285714285,0.014390559793
2021-09-22,California,State,Other,3.0,0.36,4.57142857142,0.460497913369
2021-09-22,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-22,California,State,Delta,837.0,99.52,986.85714285714,99.409987048496
2021-09-22,California,State,Total,841.0,100.0,992.71428571428,100.0
2021-09-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-23,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-23,California,State,Mu,0.0,0.0,0.57142857142,0.058875478363
2021-09-23,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-23,California,State,Gamma,0.0,0.0,0.14285714285,0.014718869591
2021-09-23,California,State,Alpha,0.0,0.0,0.14285714285,0.014718869591
2021-09-23,California,State,Total,754.0,100.0,970.57142857142,100.0
2021-09-23,California,State,Delta,749.0,99.34,964.71428571428,99.396526346777
2021-09-23,California,State,Other,2.0,0.27,4.28571428571,0.441566087724
2021-09-23,California,State,Omicron,3.0,0.4,0.71428571428,0.073594347954
2021-09-24,California,State,Total,1006.0,100.0,954.0,100.0
2021-09-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-24,California,State,Omicron,2.0,0.2,0.85714285714,0.089847259659
2021-09-24,California,State,Alpha,0.0,0.0,0.0,0.0
2021-09-24,California,State,Gamma,0.0,0.0,0.14285714285,0.014974543276
2021-09-24,California,State,Delta,1001.0,99.5,948.14285714285,99.386043725666
2021-09-24,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-24,California,State,Other,3.0,0.3,4.28571428571,0.449236298293
2021-09-24,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-24,California,State,Mu,0.0,0.0,0.57142857142,0.059898173106
